ID,Variant,Tiktok Category,Num. of Orders,VLOOKUP Name,Category,Sub-category,Product Name,Product Variant,Brand,Pack Size
1732817501280306479,Mặc định,Bọt biển & miếng cọ rửa,15,"[HÀNG TẶNG] Miếng rửa chén hình bông hoa, bông mút rửa bát siêu sạch - giao màu ngẫu nhiên",Quà tặng,Quà tặng,Miếng mút rửa chén,,No-brand,0
1732880134400804143,Anh Đào,Bột giặt,2,Revy Nước giặt xả em bé 2 trong 1 Chai 1.8L - Giúp quần áo cho bé mềm mại và an toàn cho da bé - Công Thức Ion Đột Phá Khử Mùi 99.9% Vi Khuẩn,Chăm sóc gia đình,Nước giặt xả em bé,NGX EB Anh Đào,1.8L,Revy,1.8
1732880134400869679,Ban Mai,Bột giặt,1,Revy Nước giặt xả em bé 2 trong 1 Chai 1.8L - Giúp quần áo cho bé mềm mại và an toàn cho da bé - Công Thức Ion Đột Phá Khử Mùi 99.9% Vi Khuẩn,Chăm sóc gia đình,Nước giặt xả em bé,NGX EB Ban Mai,1.8L,Revy,1.8
1732879791152203055,Chai 100ml,Chai khử trùng cầm tay,2,"[HÀNG CHÍNH HÃNG] I-ONCARE Nước ION xịt khuẩn cá nhân - 100ml & 500ml - Không hóa chất, an toàn da tay, loại bỏ vi khuẩn",Chăm sóc gia đình,Nước xịt khuẩn cá nhân,Nước xịt khuẩn cá nhân,100ml,IONCare,0.1
1732879791152268591,Chai 500ml,Chai khử trùng cầm tay,1,"[HÀNG CHÍNH HÃNG] I-ONCARE Nước ION xịt khuẩn cá nhân - 100ml & 500ml - Không hóa chất, an toàn da tay, loại bỏ vi khuẩn",Chăm sóc gia đình,Nước xịt khuẩn cá nhân,Nước xịt khuẩn cá nhân,500ml,IONCare,0.5
1732647804799386927,Bella,Chất tẩy cặn,1,"Revy Nước Xả Vải - Túi 3.2kg Hương Rosé & Bella - Công Nghệ ION Đột Phá, Giữ Màu Sợi Mềm Mại, Lưu hương bền lâu cả ngày, Hương thơm tinh tế",Chăm sóc gia đình,Nước xả vải,Nước xả vải Bella,Túi 3.2kg,Revy,3.2
1732647860664370479,Bella,Chất tẩy cặn,4,"[HÀNG CHÍNH HÃNG] Revy Nước Xả Vải 2kg Hương Rosé & Bella - Công Nghệ ION Đột Phá, Giữ Màu Sợi Mềm Mại, Lưu hương bền lâu cả ngày, Hương thơm tinh tế",Chăm sóc gia đình,Nước xả vải,Nước xả vải Bella,Chai 2kg,Revy,2
1733266601048638767,COMBO 3 CHAI,Chất tẩy cặn,1,[HÀNG CHÍNH HÃNG] Revy Nước Giặt Xả 2 trong 1 - Chai 2 kg - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 3 Hương,Chai 2kg x 3 hương,Revy,6
1733266800506537263,COMBO 3 TÚI,Chất tẩy cặn,23,[MUA 1 TẶNG 2] Revy Túi Nước Giặt Xả 2 trong 1 - 3.2kg - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 3 Hương,Túi 3.2kg x 3 hương,Revy,9.6
1732644672445252911,Hoa Hạ,Chất tẩy cặn,1,[HÀNG CHÍNH HÃNG] Revy Nước Giặt Xả 2 trong 1 - Chai 2 kg - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 Hoa Hạ,Chai 2kg,Revy,2
1732813660889122095,Hoa Hạ,Chất tẩy cặn,4,[HÀNG CHÍNH HÃNG] COMBO 2 Túi Nước Giặt Xả Revy 2 trong 1 - 3.2kg x 2 - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 Hoa Hạ,Combo 6.4kg,Revy,6.4
1732817455923168559,Hoa Hạ,Chất tẩy cặn,26,[HÀNG CHÍNH HÃNG] Revy Túi Nước Giặt Xả 2 trong 1 - 3.2kg - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 Hoa Hạ,Túi 3.2kg,Revy,3.2
1734151389484778799,"Hoa Hạ 2kg + 3,2kg",Chất tẩy cặn,1,[CHÍNH HÃNG] Combo Revy Nước Giặt Xả 2 trong 1 - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 Hoa Hạ,Combo 5.2kg,Revy,5.2
1732644672445121839,Hoa Nắng,Chất tẩy cặn,7,[HÀNG CHÍNH HÃNG] Revy Nước Giặt Xả 2 trong 1 - Chai 2 kg - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 Hoa Nắng,Chai 2kg,Revy,2
1732813660888991023,Hoa Nắng,Chất tẩy cặn,4,[HÀNG CHÍNH HÃNG] COMBO 2 Túi Nước Giặt Xả Revy 2 trong 1 - 3.2kg x 2 - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 Hoa Nắng,Combo 6.4kg,Revy,6.4
1732817455923037487,Hoa Nắng,Chất tẩy cặn,43,[HÀNG CHÍNH HÃNG] Revy Túi Nước Giặt Xả 2 trong 1 - 3.2kg - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 Hoa Nắng,Túi 3.2kg,Revy,3.2
1735018691781625135,Hoa Nắng + Hoa Xuân + Hoa Hạ,Chất tẩy cặn,4,[HÀNG CHÍNH HÃNG] Revy Túi Nước Giặt Xả 2 trong 1 - 3.2kg - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 3 Hương,Túi 3.2kg x 3 hương,Revy,9.6
1734151389484647727,"Hoa Nắng 2kg + 3,2kg",Chất tẩy cặn,6,[CHÍNH HÃNG] Combo Revy Nước Giặt Xả 2 trong 1 - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 Hoa Nắng,Combo 5.2kg,Revy,5.2
1732644672445187375,Hoa Xuân,Chất tẩy cặn,30,[HÀNG CHÍNH HÃNG] Revy Nước Giặt Xả 2 trong 1 - Chai 2 kg - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 Hoa Xuân,Chai 2kg,Revy,2
1732813660889056559,Hoa Xuân,Chất tẩy cặn,9,[TẶNG GẤU BÔNG] COMBO 2 Túi Nước Giặt Xả Revy 2 trong 1 - 3.2kg x 2 - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 Hoa Xuân,Combo 6.4kg,Revy,6.4
1732817455923103023,Hoa Xuân,Chất tẩy cặn,82,[HÀNG CHÍNH HÃNG] Revy Túi Nước Giặt Xả 2 trong 1 - 3.2kg - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 Hoa Xuân,Túi 3.2kg,Revy,3.2
1734151389484713263,"Hoa Xuân 2kg + 3,2kg",Chất tẩy cặn,3,[CHÍNH HÃNG] Combo Revy Nước Giặt Xả 2 trong 1 - Công Nghệ ION Đột Phá Làm Sạch Hiệu Quả Mềm Vải Hương Thơm Mát Tiết Kiệm Thời Gian & Công Sức,Chăm sóc gia đình,Nước giặt xả 2-in-1,Nước giặt xả 2-in-1 Hoa Xuân,Combo 5.2kg,Revy,5.2
1732879614830544175,Mặc định,Chất tẩy cặn,2,[HÀNG CHÍNH HÃNG] I-ONCARE Nước ION xịt khuẩn đa năng 500ml - Loại bỏ 99.9% vi khuẩn hiệu quả cho mọi bề mặt,Chăm sóc gia đình,Nước xịt khuẩn đa năng,Nước xịt khuẩn đa năng,500ml,IONCare,0.5
1732647860664304943,Rosé,Chất tẩy cặn,7,"[HÀNG CHÍNH HÃNG] Revy Nước Xả Vải 2kg Hương Rosé & Bella - Công Nghệ ION Đột Phá, Giữ Màu Sợi Mềm Mại, Lưu hương bền lâu cả ngày, Hương thơm tinh tế",Chăm sóc gia đình,Nước xả vải,Nước xả vải Rosé,Chai 2kg,Revy,2
1732791970731558191,Chanh,Chất tẩy rửa nhà bếp,6,"[HÀNG CHÍNH HÃNG] Nước rửa chén REVY CAN TO 3.8KG - Thành phần công nghệ ion đột phá - Hương trà xanh, Hương chanh, Hương dưa lưới, Hương sả gừng",Chăm sóc gia đình,Nước rửa chén,Nước rửa chén Chanh,Can 3.8kg,Revy,3.8
1732644327788676399,Hương Chanh,Chất tẩy rửa nhà bếp,33,"[HÀNG TẶNG] Nước rửa chén REVY 400g - Thành phần công nghệ ion đột phá - Hương trà xanh, Hương chanh, Hương dưa lưới, Hương sả gừng",Chăm sóc gia đình,Nước rửa chén,Nước rửa chén Chanh,Chai 400g,Revy,0.4
1732644396666291503,Hương Chanh,Chất tẩy rửa nhà bếp,1,"[HÀNG CHÍNH HÃNG] Nước rửa chén REVY 800g - Thành phần công nghệ ion đột phá - Hương trà xanh, Hương chanh, Hương dưa lưới, Hương sả gừng",Chăm sóc gia đình,Nước rửa chén,Nước rửa chén Chanh,Chai 800g,Revy,0.8
1732644327788873007,Hương Sả Gừng,Chất tẩy rửa nhà bếp,1,"Nước rửa chén REVY 400g - Thành phần công nghệ ion đột phá - Hương trà xanh, Hương chanh, Hương dưa lưới, Hương sả gừng",Chăm sóc gia đình,Nước rửa chén,Nước rửa chén Sả Gừng,Chai 400g,Revy,0.4
1732644396666488111,Hương Sả gừng,Chất tẩy rửa nhà bếp,1,"[HÀNG CHÍNH HÃNG] Nước rửa chén REVY 800g - Thành phần công nghệ ion đột phá - Hương trà xanh, Hương chanh, Hương dưa lưới, Hương sả gừng",Chăm sóc gia đình,Nước rửa chén,Nước rửa chén Sả Gừng,Chai 800g,Revy,0.8
1732644327788741935,Hương Trà xanh,Chất tẩy rửa nhà bếp,15,"[HÀNG CHÍNH HÃNG] Nước rửa chén REVY 400g - Thành phần công nghệ ion đột phá - Hương trà xanh, Hương chanh, Hương dưa lưới, Hương sả gừng",Chăm sóc gia đình,Nước rửa chén,Nước rửa chén Trà Xanh,Chai 400g,Revy,0.4
1732644327788807471,Hương Trà xanh Dưa lưới,Chất tẩy rửa nhà bếp,5,"[HÀNG CHÍNH HÃNG] Nước rửa chén REVY 400g - Thành phần công nghệ ion đột phá - Hương trà xanh, Hương chanh, Hương dưa lưới, Hương sả gừng",Chăm sóc gia đình,Nước rửa chén,Nước rửa chén Trà Xanh Dưa Lưới,Chai 400g,Revy,0.4
1732644396666422575,Hương Trà xanh Dưa lưới,Chất tẩy rửa nhà bếp,1,"[HÀNG CHÍNH HÃNG] Nước rửa chén REVY 800g - Thành phần công nghệ ion đột phá - Hương trà xanh, Hương chanh, Hương dưa lưới, Hương sả gừng",Chăm sóc gia đình,Nước rửa chén,Nước rửa chén Trà Xanh Dưa Lưới,Chai 800g,Revy,0.8
1733294593666942255,Không hương ( Dành cho da nhạy cảm với hương liệu),Chất tẩy rửa nhà bếp,48,"[HÀNG CHÍNH HÃNG] Nước rửa chén REVY 400g - Thành phần công nghệ ion đột phá - Hương trà xanh, Hương chanh, Hương dưa lưới, Hương sả gừng",Chăm sóc gia đình,Nước rửa chén,Nước rửa chén Không Hương,Chai 400g,Revy,0.4
1732791970731754799,Sả gừng,Chất tẩy rửa nhà bếp,10,"[HÀNG CHÍNH HÃNG] Nước rửa chén REVY CAN TO 3.8KG - Thành phần công nghệ ion đột phá - Hương trà xanh, Hương chanh, Hương dưa lưới, Hương sả gừng",Chăm sóc gia đình,Nước rửa chén,Nước rửa chén Sả Gừng,Can 3.8kg,Revy,3.8
1732791970731623727,Trà xanh,Chất tẩy rửa nhà bếp,2,"[HÀNG CHÍNH HÃNG] Nước rửa chén REVY CAN TO 3.8KG - Thành phần công nghệ ion đột phá - Hương trà xanh, Hương chanh, Hương dưa lưới, Hương sả gừng",Chăm sóc gia đình,Nước rửa chén,Nước rửa chén Trà Xanh,Can 3.8kg,Revy,3.8
1732791970731689263,Trà xanh Dưa lưới,Chất tẩy rửa nhà bếp,4,"[HÀNG CHÍNH HÃNG] Nước rửa chén REVY CAN TO 3.8KG - Thành phần công nghệ ion đột phá - Hương trà xanh, Hương chanh, Hương dưa lưới, Hương sả gừng",Chăm sóc gia đình,Nước rửa chén,Nước rửa chén Trà Xanh Dưa Lưới,Can 3.8kg,Revy,3.8
1734105568555271471,(FREE) BÌNH THỦY TINH CAO CẤP,Cà phê,9,[HÀNG QUÀ TẶNG] KINKA Cà phê Sâm Ngọc Linh / Bột đậu xanh gói | TRƯỜNG DƯƠNG,Quà tặng,Quà tặng,Bình thủy tinh,,No-brand,0
1735711594242082095,(FREE) BÔNG TẮM HÌNH HOA,Cà phê,3,[HÀNG QUÀ TẶNG] Quà tặng chương trình khuyến mãi tháng ( có thể thay đổi) | TRƯỜNG DƯƠNG,Quà tặng,Quà tặng,Bông tắm hình hoa,,No-brand,0
1735171027791349039,(FREE) CA GIỮ NHIỆT 1L,Cà phê,24,[HÀNG QUÀ TẶNG] Quà tặng chương trình khuyến mãi tháng ( có thể thay đổi) | TRƯỜNG DƯƠNG,Quà tặng,Quà tặng,Ca giữ nhiệt 1L,,No-brand,0
1735722211439052079,(FREE) COMBO 5 KHĂN ĐA NĂNG,Cà phê,7,[HÀNG QUÀ TẶNG] Quà tặng chương trình khuyến mãi tháng ( có thể thay đổi) | TRƯỜNG DƯƠNG,Quà tặng,Quà tặng,Combo 5 khăn lau đa năng,,No-brand,0
1734438970821215535,(FREE) GẤU BÔNG,Cà phê,151,[HÀNG QUÀ TẶNG] Quà tặng chương trình khuyến mãi tháng ( có thể thay đổi) | TRƯỜNG DƯƠNG,Quà tặng,Quà tặng,Gấu bông,,No-brand,0
1734518098545575215,(FREE) LY 700ML,Cà phê,98,[HÀNG QUÀ TẶNG] KINKA Cà phê Sâm Ngọc Linh / Bột đậu xanh gói | TRƯỜNG DƯƠNG,Quà tặng,Quà tặng,Ly 700ml,,No-brand,0
1735171027791217967,(FREE) LƯỢC GỠ RỐI,Cà phê,4,[HÀNG QUÀ TẶNG] Quà tặng chương trình khuyến mãi tháng ( có thể thay đổi) | TRƯỜNG DƯƠNG,Quà tặng,Quà tặng,Lược gỡ rối,,No-brand,0
1735171027791283503,(FREE) QUẠT VIỆT NAM,Cà phê,1,[HÀNG QUÀ TẶNG] KINKA Cà phê Sâm Ngọc Linh / Bột đậu xanh gói | TRƯỜNG DƯƠNG,Quà tặng,Quà tặng,Quạt cầm tay,,No-brand,0
1733075941853725999,(HÀNG TẶNG KÈM) Bột đậu xanh 1 gói,Cà phê,8,[HÀNG QUÀ TẶNG] KINKA Cà phê Sâm Ngọc Linh / Bột đậu xanh gói | TRƯỜNG DƯƠNG,Quà tặng,Quà tặng,Quà bột đậu xanh,,No-brand,0
1734506245082023215,1 HỘP/10 GÓI,Cà phê,24,[CHÍNH HÃNG] KINKA Cà phê hòa tan cà phê vị dừa - Hộp 180g (10 gói x 18g) - Thơm ngon béo vị cốt dừa,Trà & Cà phê,Cà phê,Cà phê Dừa,1 hộp 180g,Kinka,0.18
1734439066470155567,1 Hộp/ 10 gói,Cà phê,534,[CHÍNH HÃNG] KINKA Cà phê muối thơm ngon - Hộp 180g (10 gói x 18g) - Cà phê hòa tan muối hồng tách cà phê béo ngậy đậm vị - Tự hào hàng Việt,Trà & Cà phê,Cà phê,Cà phê Muối,1 hộp 180g,Kinka,0.18
1734927894849619247,1 Hộp/10 gói,Cà phê,79,"[CHÍNH HÃNG] KINKA Cà phê hòa tan Cà phê sầu riêng- Hộp 180g (10 gói x 18g) - Cà phê vị sầu riêng béo ngậy, sánh mịn",Trà & Cà phê,Cà phê,Cà phê Sầu Riêng,1 hộp 180g,Kinka,0.18
1734242429023323439,1 hộp/ 10 gói,Cà phê,32,"[CHÍNH HÃNG] KINKA Cà phê hòa tan Cà phê Sữa  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Sữa,1 hộp 180g,Kinka,0.18
1734506245082088751,2 HỘP/20 GÓI,Cà phê,5,[CHÍNH HÃNG] KINKA Cà phê hòa tan cà phê vị dừa - Hộp 180g (10 gói x 18g) - Thơm ngon béo vị cốt dừa,Trà & Cà phê,Cà phê,Cà phê Dừa,2 hộp 180g,Kinka,0.36
1734927894849684783,2 hộp / 20 gói,Cà phê,12,"[CHÍNH HÃNG] KINKA Cà phê hòa tan Cà phê sầu riêng- Hộp 180g (10 gói x 18g) - Cà phê vị sầu riêng béo ngậy, sánh mịn",Trà & Cà phê,Cà phê,Cà phê Sầu Riêng,2 hộp 180g,Kinka,0.36
1734439066470221103,2 hộp /20 gói,Cà phê,82,[CHÍNH HÃNG] KINKA Cà phê muối thơm ngon - Hộp 180g (10 gói x 18g) - Cà phê hòa tan muối hồng tách cà phê béo ngậy đậm vị - Tự hào hàng Việt,Trà & Cà phê,Cà phê,Cà phê Muối,2 hộp 180g,Kinka,0.36
1734927894849750319,3 hộp/30 gói,Cà phê,6,"[CHÍNH HÃNG] KINKA Cà phê hòa tan Cà phê sầu riêng- Hộp 180g (10 gói x 18g) - Cà phê vị sầu riêng béo ngậy, sánh mịn",Trà & Cà phê,Cà phê,Cà phê Sầu Riêng,3 hộp 180g,Kinka,0.54
1735205062865093935,"CF Muối + CF Dừa + CF Sầu Riêng, ( free) Trà Atiso",Cà phê,4,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735205061129504047,"CF Muối + CF Dừa + CF Sầu Riêng, (FREE) QUẠT CẦM TAY MINI",Cà phê,9,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735205062865159471,"CF Muối + CF Dừa + CF Sầu Riêng, (free) Ly đổi màu 710ml",Cà phê,4,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735205062865290543,"CF Muối + CF Dừa + CF Sầu Riêng, (free) Xô giữ nhiệt 1L",Cà phê,5,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735205062865356079,"CF Muối + CF Đen + CF Sữa, ( free) Trà Atiso",Cà phê,1,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735205061129569583,"CF Muối + CF Đen + CF Sữa, (FREE) QUẠT CẦM TAY MINI",Cà phê,2,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735205062865552687,"CF Muối + CF Đen + CF Sữa, (free) Xô giữ nhiệt 1L",Cà phê,2,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735246414202373423,"CF Muối+CF Dừa+CF Sữa (Đổi vị khác bạn note lại ạ), ( free) Trà Atiso",Cà phê,3,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735246414202635567,"CF Muối+CF Dừa+CF Sữa (Đổi vị khác bạn note lại ạ), (FREE) QUẠT CẦM TAY MINI",Cà phê,1,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735246414202438959,"CF Muối+CF Dừa+CF Sữa (Đổi vị khác bạn note lại ạ), (free) Ly đổi màu 710ml",Cà phê,1,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735246414202570031,"CF Muối+CF Dừa+CF Sữa (Đổi vị khác bạn note lại ạ), (free) Xô giữ nhiệt 1L",Cà phê,3,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1734999282941068591,COMBO 5 HỘP,Cà phê,14,[HOÀNG MÈO x COMBO 5 HỘP] KINKA Cà phê thơm ngon - Hộp 180g (10 gói x 18g) - Cà phê hòa tan tách cà phê béo ngậy đậm vị - Tự hào hàng Việt,Trà & Cà phê,Cà phê,Cà phê Combo 5 Hộp,5 hộp 180g,Kinka,0.9
1735321620291618095,"COMBO 5 HỘP , (FREE) QUẠT ĐIỆN CẦM TAY MINI",Cà phê,1,[QUÀ TẶNG x COMBO 5 HỘP] KINKA Cà phê thơm ngon - Hộp 180g (10 gói x 18g) - Cà phê hòa tan tách cà phê béo ngậy đậm vị - Tự hào hàng Việt,Trà & Cà phê,Cà phê,Cà phê Combo 5 Hộp,5 hộp 180g,Kinka,0.9
1734565511021364527,"COMBO 5 HỘP , FREE 1 HỘP TRÀ THẢO MỘC/25 GÓI",Cà phê,9,[COMBO 5 HỘP] KINKA Cà phê thơm ngon - Hộp 180g (10 gói x 18g) - Cà phê hòa tan tách cà phê béo ngậy đậm vị - Tự hào hàng Việt,Trà & Cà phê,Cà phê,Cà phê Combo 5 Hộp,5 hộp 180g,Kinka,0.9
1734739838514464047,"COMBO 5 HỘP , FREE 1 LY 700ML",Cà phê,10,[HOÀNG MÈO x COMBO 5 HỘP] KINKA Cà phê thơm ngon - Hộp 180g (10 gói x 18g) - Cà phê hòa tan tách cà phê béo ngậy đậm vị - Tự hào hàng Việt,Trà & Cà phê,Cà phê,Cà phê Combo 5 Hộp,5 hộp 180g,Kinka,0.9
1734857466270942511,"COMBO 5 HỘP , FREE TRÀ THẢO MỘC ATISO",Cà phê,1,[HOÀNG MÈO x COMBO 5 HỘP] KINKA Cà phê thơm ngon - Hộp 180g (10 gói x 18g) - Cà phê hòa tan tách cà phê béo ngậy đậm vị - Tự hào hàng Việt,Trà & Cà phê,Cà phê,Cà phê Combo 5 Hộp,5 hộp 180g,Kinka,0.9
1734242429023388975,Combo 2 hộp/20 gói,Cà phê,5,"[CHÍNH HÃNG] KINKA Cà phê hòa tan Cà phê Sữa  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Sữa,2 hộp 180g,Kinka,0.36
1735712187648017711,"Cà phê Muối , Chọn vị khác nhờ bạn note lại giúp shop ạ",Cà phê,8,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735536605881599279,"Cà phê Muối , Chọn vị khác nhờ bạn note lại giúp shop ạ, (FREE) CA GIỮ NHIỆT 1L PLUS",Cà phê,10,"[TẶNG QUÀ x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735455730429297967,"Cà phê Muối , Chọn vị khác nhờ bạn note lại giúp shop ạ, (FREE) CA GIỮ NHIỆT 700ML",Cà phê,4,"[TẶNG THÚ BÔNG]  x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
1735331399830111535,"Cà phê Muối , Chọn vị khác nhờ bạn note lại giúp shop ạ, (FREE) THÙNG ĐÁ MINICE 1L",Cà phê,6,"[TẶNG THÙNG ĐÁ 1L  x COMBO 3 HỘP] KINKA Cà phê hòa tan Cà phê  - Cafe 3in1 Hộp 180g (10 gói x 18g) - Thơm béo cà phê, tiện lợi. Tự hào hàng Việt",Trà & Cà phê,Cà phê,Cà phê Combo 3 Hộp,3 hộp 180g,Kinka,0.54
